순번,설치위치 주소,위도(X),경도(Y),추가 센서 #1,추가 센서 #2,추가 센서 #3,추가 센서 #4,추가 센서 #5
657,서울특별시 성동구 성수동1가 33-3,37.54081481,127.049564,1,0,0,0,0
658,서울특별시 성동구 송정동 72-104,37.55401067,127.0688982,1,0,0,0,0
659,서울특별시 성동구 행당동 347,37.55905889,127.0289608,1,0,0,0,0
660,서울특별시 강동구 둔촌동 229-2,37.51723048,127.1438239,1,0,0,0,0
661,서울특별시 광진구 구의동 546-11,37.53508967,127.0932207,1,0,0,0,0
662,서울특별시 강동구 성내동 582,37.53127747,127.1232713,1,0,0,0,0
663,서울특별시 중구 중림동 200,37.55818846,126.9643308,1,0,0,0,0
664,서울특별시 서대문구 홍제동 136-41,37.58674357,126.9473291,1,0,0,0,0
665,서울특별시 관악구 봉천동 1718-10,37.49267131,126.9452685,1,0,0,0,0
666,서울특별시 성동구 응봉동 265-318,37.55265508,127.0290322,1,0,0,0,0
667,서울특별시 관악구 신림동 408-35,37.47556168,126.9348911,1,0,0,0,0
668,서울특별시 송파구 마천동 211-73,37.49417976,127.1549914,1,0,0,0,0
669,서울특별시 서대문구 홍제동 8-172,37.59197867,126.9517166,1,0,0,0,0
670,서울특별시 구로구 고척동 291-1,37.50174862,126.8507697,1,0,0,0,0
671,서울특별시 서대문구 북아현동 1-1785,37.56506052,126.9543342,1,0,0,0,0
672,서울특별시 관악구 신원로 3다길 1,37.48248622,126.9264971,1,0,0,0,0
673,서울특별시 서초구 잠원동 58-27,37.51508377,127.0138565,1,0,0,0,0
674,서울특별시 마포구 신수동 347,37.54719218,126.9344074,1,0,0,0,0
675,서울특별시 서대문구 남가좌동 319-23,37.57822552,126.9232322,1,0,0,0,0
676,서울특별시 마포구 상수동 72-10,37.5487627,126.925523,1,0,0,0,0
677,서울특별시 종로구 창신동 23-313,37.57707481,127.0123665,1,0,0,0,0
678,서울특별시 용산구 보광동 216-67,37.52568799,126.9992422,1,0,0,0,0
679,서울특별시 용산구 서계동 222-11,37.55435463,126.9681312,1,0,0,0,0
680,서울특별시 용산구 효창동 5-713,37.54226566,126.9607602,1,0,0,0,0
681,서울특별시 성동구 금호동4가 800,37.54698492,127.0215794,1,0,0,0,0
682,서울특별시 중구 황학동 2473-38,37.56898584,127.0218832,1,0,0,0,0
683,서울특별시 마포구 염리동 9-245,37.55530763,126.9470009,1,0,0,0,0
684,서울특별시 중구 신당동 850-2,37.5594009,127.0204385,1,0,0,0,0
685,서울특별시 성동구 성수동1가 656-130,37.54214419,127.0477518,1,0,0,0,0
686,서울특별시 마포구 노고산동 31-123,37.55488942,126.9362371,1,0,0,0,0
687,서울특별시 관악구 신림동 646-449,37.47072788,126.9217951,1,0,0,0,0
688,서울특별시 관악구 신림동 562,37.48305759,126.9079688,1,0,0,0,0
689,서울특별시 마포구 노고산동 1-39,37.55572217,126.9402897,1,0,0,0,0
690,서울특별시 마포구 신수동 450-3,37.55049329,126.9362759,1,0,0,0,0
691,서울특별시 중구 예관동 120-1,37.56356092,126.9972196,1,0,0,0,0
692,서울특별시 관악구 봉천동 1693-29,37.47564681,126.952494,1,0,0,0,0
693,서울특별시 관악구 봉천동 975-24,37.48627768,126.936066,1,0,0,0,0
694,서울특별시 종로구 이화동 82-4,37.57692043,127.0045137,1,0,0,0,0
695,서울특별시 중구 을지로2가 181,37.56531098,126.9844918,1,0,0,0,0
696,서울특별시 중구 태평로2가 69-5,37.56276898,126.9767645,1,0,0,0,0
697,서울특별시 마포구 마포동 418-2,37.53539263,126.9444368,1,0,1,1,0
698,서울특별시 서대문구 홍제동 259-4,37.59010207,126.9446623,1,0,0,0,1
699,서울특별시 중구 장충동2가 173-7,37.56163971,127.001153,1,0,0,0,0
700,서울특별시 성동구 성수동1가 668-11,37.5463061,127.0436415,1,0,0,0,0
701,서울특별시 중구 신당동 161,37.56444847,127.0221103,1,0,0,0,0
702,서울특별시 관악구 봉천동 1693-42,37.47779149,126.9552974,1,0,0,0,0
703,서울특별시 관악구 봉천동 산 146-28,37.49124583,126.930777,1,0,0,0,0
704,서울특별시 관악구 신림동 598-8,37.47563756,126.9221587,1,0,0,0,0
705,서울특별시 관악구 봉천동 458-42,37.48634806,126.9514941,1,0,0,0,0
706,서울특별시 서대문구 천연동 80-41,37.56877486,126.9608834,1,0,0,0,0
707,서울특별시 관악구 신림동 808-169,37.47639433,126.9156696,1,0,0,0,0
708,서울특별시 중구 필동2가 20-9,37.56082689,126.996001,1,0,0,0,0
709,서울특별시 중구 신당동 377-171,37.55728601,127.0091753,1,0,0,0,0
710,서울특별시 관악구 봉천동 738-360,37.48547764,126.9474934,1,0,0,0,0
711,서울특별시 성동구 성수동2가 333-13,37.54024156,127.0546753,1,0,0,0,0
712,서울특별시 관악구 신림동 808-502,37.46927712,126.9316363,1,0,0,0,0
713,서울특별시 관악구 봉천동 981-4,37.47970435,126.9474737,1,0,0,0,0
714,서울특별시 용산구 이태원동 34-66,37.53293663,126.9912199,1,0,0,0,0
715,서울특별시 동작구 상도동 124,37.49247703,126.9563107,1,0,0,0,0
716,서울특별시 관악구 신림동 505,37.48519319,126.918737,1,0,0,0,0
717,서울특별시 중구 을지로3가 320-34,37.56554217,126.9910351,1,0,0,0,0
718,서울특별시 성동구 도선동 418,37.56412983,127.0314397,1,0,0,0,0
719,서울특별시 중구 장충동1가 49-9,37.56085957,127.0085631,1,0,0,0,0
720,서울특별시 성동구 성수동2가 333-140,37.54195012,127.0536124,1,0,0,0,0
721,서울특별시 중구 산림동 156-30,37.56723424,126.995185,1,0,0,0,0
722,서울특별시 중구 산림동 56-2,37.56805562,126.9965099,1,0,0,0,0
723,서울특별시 중구 신당동 304-4,37.56285073,127.0132604,1,0,0,0,0
724,서울특별시 서대문구 남가좌동 102-7,37.56942137,126.9167554,1,0,0,0,0
725,서울특별시 중구 신당동 432-24,37.55435867,127.0080426,1,0,0,0,0
726,서울특별시 용산구 후암동 167-2,37.54650411,126.9752365,1,0,0,0,0
727,서울특별시 용산구 이촌동 301-234,37.52111797,126.9717905,1,0,0,0,0
728,서울특별시 중구 을지로6가 16-4,37.56839081,127.0054393,1,0,0,0,0
729,서울특별시 용산구 원효로2가 3-5,37.53718194,126.9656951,1,0,0,0,0
730,서울특별시 성동구 행당동 375-13,37.55582287,127.0323182,1,0,0,0,0
731,서울특별시 마포구 상암동 1296-5,37.57717666,126.896669,1,0,0,0,0
732,서울특별시 용산구 서빙고동 1-3,37.52364288,126.993654,1,0,0,0,0
733,서울특별시 용산구 보광동 68,37.52637263,127.0028846,1,1,0,0,0
734,서울특별시 마포구 망원동 450-2,37.55962932,126.8976687,1,0,0,0,0
735,서울특별시 성동구 용답동 125-1,37.56672984,127.0510584,1,0,0,0,0
736,서울특별시 마포구 망원동 468-16,37.56142506,126.9016199,1,0,0,0,0
737,서울특별시 성동구 응봉동 193-165,37.54889736,127.0309606,1,0,0,0,0
738,서울특별시 마포구 상수동 347-8,37.54520551,126.9233909,1,0,1,1,0
739,서울특별시 용산구 후암동 56-38,37.54995512,126.9780201,1,0,0,0,0
740,서울특별시 서대문구 대현동 62-13,37.55882313,126.946573,1,0,0,0,0
741,서울특별시 마포구 망원동 460-5,37.55287788,126.9009012,1,0,0,0,0
742,서울특별시 성동구 성수동2가 279,37.54667133,127.0621397,1,0,0,0,0
743,서울특별시 성동구 사근동 126-104,37.55818867,127.0508266,1,1,0,0,0
744,서울특별시 관악구 신림동 408-2,37.47647508,126.9364676,1,0,0,0,0
745,서울특별시 성동구 사근동 190-2,37.56072357,127.0484251,1,0,0,0,0
746,서울특별시 관악구 봉천동 1573-12,37.47891044,126.9492525,1,0,0,0,0
747,서울특별시 서대문구 영천동 101-4,37.5705585,126.959673,1,0,0,0,0
748,서울특별시 마포구 창전동 329-1,37.54694234,126.9302491,1,0,0,0,0
749,서울특별시 성동구 성수동2가 299-33,37.54923179,127.0538775,1,0,0,0,0
750,서울특별시 용산구 산천동 82-1,37.53439873,126.95138,1,0,0,0,0
751,서울특별시 중구 회현동1가 206,37.55904631,126.9803118,1,0,0,0,0
752,서울특별시 중구 회현동1가 110-1,37.55619503,126.9811609,1,0,0,0,0
753,서울특별시 중구 청구로 8길 41,37.55172798,127.012144,1,0,0,0,0
754,서울특별시 중구 신당동 330-342,37.55740456,127.0166075,1,0,0,0,0
755,서울특별시 용산구 이촌동 171-1,37.52444602,126.9568426,1,0,0,0,0
756,서울특별시 성동구 사근동 182-17,37.56026457,127.0480146,1,0,0,0,0
757,서울특별시 중구 회현동1가 100-115,37.55462362,126.980559,1,0,0,0,0
758,서울특별시 성동구 용답동 183-1,37.56336834,127.0559644,1,0,0,0,0
759,서울특별시 중구 다동 60-2,37.56783722,126.9809414,1,0,0,0,0
760,서울특별시 마포구 서교동 466-2,37.55443,126.9154401,1,0,0,0,0
761,서울특별시 마포구 노고산동 33-24,37.55445921,126.9376924,1,0,0,0,0
762,서울특별시 성동구 행당동 150-2,37.55887111,127.0385527,1,0,0,0,0
763,서울특별시 중구 예장동 8-179,37.55668898,126.9859042,1,0,0,0,0
764,서울특별시 마포구 서교동 473-15,37.55627539,126.9122386,1,0,0,0,0
765,서울특별시 마포구 망원동 453-1,37.55614009,126.8965844,1,0,0,0,0
766,서울특별시 마포구 합정동 198-48,37.54552807,126.9147568,1,0,0,0,0
767,서울특별시 마포구 상암동 6-4,37.57807617,126.8951928,1,0,0,0,0
768,서울특별시 마포구 포은로 6길 27,37.55596303,126.9065546,1,0,0,0,0
769,서울특별시 양천구 목동 843,37.53754208,126.8717674,1,0,0,0,0
770,서울특별시 성동구 하왕십리동 1060,37.55783854,127.0241481,1,0,0,0,0
771,서울특별시 성동구 하왕십리동 978-2,37.56044317,127.0308353,1,0,0,0,0
772,서울특별시 성동구 옥수동 362-1,37.5419721,127.0163706,1,0,0,0,0
773,서울특별시 마포구 아현동 331-48,37.55713349,126.9544033,1,0,0,0,0
774,서울특별시 마포구 신공덕동 8-3,37.54618548,126.9561104,1,0,0,0,0
775,서울특별시 마포구 성산동 590-8,37.56519447,126.9035134,1,0,0,0,0
776,서울특별시 마포구 합정동 404,37.54674236,126.9142464,1,0,0,0,0
777,서울특별시 마포구 성산동 산 53-27,37.57048042,126.8965735,1,0,0,0,0
778,서울특별시 성동구 마장동 831,37.56371986,127.039493,1,0,0,0,0
779,서울특별시 마포구 망원동 408-5,37.55458164,126.9038541,1,0,0,0,0
780,서울특별시 관악구 봉천동 801,37.49069882,126.9587047,1,1,0,0,0
781,서울특별시 마포구 서교동 365-29,37.55065466,126.9211923,1,0,0,0,0
782,서울특별시 성동구 송정동 73-879,37.55181934,127.0673796,1,0,0,0,0
783,서울특별시 성동구 마장동 765-1,37.56835683,127.0405289,1,0,0,0,0
784,서울특별시 마포구 아현동 727-8,37.55689472,126.9615926,1,0,0,0,0
785,서울특별시 용산구 한강로3가 65-206,37.52554041,126.9650708,1,0,0,0,0
786,서울특별시 마포구 아현동 676,37.55647074,126.9485265,1,0,0,0,0
787,서울특별시 성동구 홍익동 594,37.56496432,127.0344748,1,0,0,0,0
788,서울특별시 관악구 신림동 237-30,37.47051139,126.9409596,1,0,0,0,0
789,서울특별시 마포구 아현동 612-8,37.55406743,126.9565258,1,0,0,0,0
790,서울특별시 마포구 망원동 471-39,37.56127599,126.9033309,1,0,0,0,0
791,서울특별시 성동구 금호동2가 1216,37.55227266,127.0230202,1,0,0,0,0
792,서울특별시 용산구 한강로3가 63-389,37.52544703,126.9688458,1,0,0,0,0
793,서울특별시 마포구 합정동 407,37.5502932,126.9103908,1,0,0,0,0
794,서울특별시 성동구 응봉동 193-111,37.54960389,127.0329741,1,0,0,0,0
795,서울특별시 마포구 연남동 369-1,37.5639051,126.9194904,1,0,0,0,0
796,서울특별시 금천구 시흥동 산 77-9,37.44671934,126.9102337,1,0,0,0,0
797,서울특별시 성동구 용답동 239-3,37.56021552,127.0643391,1,0,0,0,1
798,서울특별시 마포구 합정동 85-9,37.54433165,126.9129634,1,0,0,0,0
799,서울특별시 성동구 행당동 287-30,37.56119718,127.034603,1,0,0,0,0
800,서울특별시 관악구 신림동 320,37.46153901,126.9302475,1,0,0,0,0
801,서울특별시 마포구 합정동 406-4,37.54767426,126.9113269,1,0,0,0,0
802,서울특별시 마포구 공덕동 23-1,37.54948025,126.958483,1,0,0,0,0
803,서울특별시 용산구 이태원동 15-24,37.53229458,126.9959865,1,0,0,0,0
804,서울특별시 종로구 사직동 1-28,37.57616826,126.9688622,1,0,0,0,0
805,서울특별시 마포구 염리동 154-30,37.54668774,126.9454005,1,0,0,0,0
806,서울특별시 용산구 용산동2가 1-1723,37.54623974,126.9847901,1,0,0,0,0
807,서울특별시 관악구 신림동 1675-8,37.48370843,126.9025203,1,0,0,0,0
808,서울특별시 마포구 노고산동 117-31,37.55310607,126.934626,1,0,0,0,0
809,서울특별시 양천구 목동 900-9,37.54304643,126.8836212,1,0,0,0,0
810,서울특별시 종로구 가회동 210,37.58005084,126.9851462,1,0,0,0,0
811,서울특별시 금천구 가산동 가산로5길 43,37.47351068,126.8921347,1,0,0,0,0
812,서울특별시 관악구 봉천동 823,37.48976067,126.9478324,1,0,0,0,0
813,서울특별시 관악구 신림동 1586-1,37.48355726,126.9256695,1,0,0,0,0
814,서울특별시 양천구 신월동 52-9,37.53774885,126.8278791,1,0,0,0,0
815,서울특별시 관악구 신림동 1469-9,37.48712943,126.923453,1,0,0,0,0
816,서울특별시 마포구 대흥동 7-6,37.55231328,126.9466013,1,0,0,0,0
817,서울특별시 관악구 봉천동 850-3,37.47572644,126.9425353,1,0,0,0,0
818,서울특별시 관악구 남현동 1086-1,37.47474727,126.9777859,1,0,0,0,0
819,서울특별시 용산구 이촌동 307-1,37.52035316,126.9770152,1,0,0,0,0
820,서울특별시 도봉구 창동 445-22,37.64068341,127.0354904,1,0,0,0,0
821,서울특별시 관악구 봉천동 178-178,37.47047152,126.9679543,1,0,0,0,0
822,서울특별시 관악구 봉천동 728-1,37.49265835,126.9269739,1,1,0,0,0
823,서울특별시 용산구 이촌동 301-187,37.51901553,126.9805696,1,0,0,0,0
824,서울특별시 관악구 남현동 1060-1,37.4764274,126.9801351,1,0,0,0,0
825,서울특별시 성동구 성수동1가 34-17,37.53927918,127.0498732,1,0,0,0,0
826,서울특별시 관악구 신림동 1714,37.46377035,126.9256905,1,0,0,0,0
827,서울특별시 관악구 신림동 1469-4,37.48797466,126.9258106,1,0,0,0,0
828,서울특별시 관악구 신림동 495,37.4879962,126.9182374,1,0,0,0,0
829,서울특별시 관악구 봉천동 1636-2,37.47480843,126.9652601,1,0,0,0,0
830,서울특별시 관악구 봉천동 1693-13,37.47827679,126.9395729,1,0,0,0,0
831,서울특별시 관악구 신림동 산 102-9,37.4588853,126.9225194,1,0,0,0,0
832,서울특별시 관악구 신림동 1648-3,37.48458746,126.9070348,1,0,0,0,0
833,서울특별시 관악구 봉천동 979-7,37.48258121,126.942046,1,0,0,0,0
834,서울특별시 송파구 가락동 77-7,37.49521273,127.1214388,1,0,0,0,0
835,서울특별시 관악구 봉천동 970-21,37.48932572,126.928863,1,0,0,0,0
836,서울특별시 관악구 남현동 1071-41,37.47559625,126.9735982,1,0,0,0,0
837,서울특별시 관악구 신림동 산 87-17,37.46188726,126.9244554,1,0,0,0,0
838,서울특별시 관악구 신림동 1736-12,37.46211823,126.9191588,1,0,0,0,0
839,서울특별시 마포구 용강동 38-3,37.54021108,126.9438638,1,0,0,0,0
840,서울특별시 관악구 신림동 808-266,37.47839602,126.9162619,1,0,0,0,0
841,서울특별시 용산구 이태원동 260-118,37.54135461,126.9911155,1,0,0,0,0
842,서울특별시 종로구 동숭동 129-77,37.58117314,127.0057341,1,0,0,0,0
843,서울특별시 마포구 성산동 24-18,37.56552044,126.9148609,1,0,0,0,0
844,서울특별시 관악구 봉천동 981-13,37.48334526,126.9377988,1,0,0,0,1
845,서울특별시 금천구 시흥동 1001-5,37.44551467,126.9041242,1,0,0,0,0
846,서울특별시 관악구 신림동 1698,37.46625325,126.9307404,1,0,0,0,0
847,서울특별시 관악구 봉천동 635-383,37.49049222,126.9414301,1,0,0,0,0
848,서울특별시 금천구 시흥동 1000-35,37.45606838,126.9003178,1,0,0,0,0
849,서울특별시 관악구 봉천동 981-9,37.48024081,126.9427081,1,0,0,0,0
850,서울특별시 종로구 행촌동 180-10,37.57191655,126.9619818,1,0,0,0,0
851,서울특별시 마포구 연남동 250-1,37.56471491,126.9222725,1,0,0,0,0
852,서울특별시 마포구 상암동 895,37.58756924,126.8829428,1,0,0,0,0
853,서울특별시 용산구 한남동 684-85,37.53462672,127.0007359,1,0,0,0,0
854,서울특별시 금천구 시흥동 270-7,37.44999331,126.9129044,1,0,0,0,0
855,서울특별시 마포구 도화동 1-452,37.54026182,126.9562101,1,0,0,0,0
856,서울특별시 관악구 신림동 808-173,37.47373839,126.9176609,1,0,0,0,0
857,서울특별시 금천구 시흥동 1000-82,37.45335154,126.904031,1,0,0,0,0
858,서울특별시 관악구 신림동 1475-55,37.48063434,126.9145819,1,0,0,0,0
859,서울특별시 관악구 신림동 676-30,37.4632734,126.9180757,1,0,0,0,0
860,서울특별시 양천구 신월동 505-21,37.52307169,126.848613,1,0,0,0,0
861,서울특별시 송파구 송파동 172,37.50204913,127.1171108,1,0,0,0,0
862,서울특별시 양천구 신정동 324-10,37.51549527,126.8608799,1,0,0,0,0
863,서울특별시 송파구 잠실동 22,37.51430062,127.0914778,1,0,0,0,0
864,서울특별시 성동구 마장동 766-51,37.56944521,127.0446016,1,0,0,0,0
865,서울특별시 종로구 숭인동 55-2 숭인1동 주민센터 옥상,37.57784312,127.0156288,1,0,0,0,0
866,서울특별시 마포구 서교동 485-23,37.553799,126.9123651,1,0,0,0,0
867,서울특별시 강북구 수유동 568-100,37.64792279,127.011898,1,0,0,0,0
868,서울특별시 송파구 방이동 96-1,37.51618536,127.1145406,1,0,0,0,0
869,서울특별시 송파구 신천동 32,37.51334541,127.1068182,1,0,0,0,0
870,서울특별시 양천구 신정동 1284-1,37.51259339,126.8376519,1,0,0,0,0
871,서울특별시 종로구 무악동 60-2,37.57595297,126.9581816,1,0,0,0,0
872,서울특별시 송파구 문정동 112-17,37.48539023,127.1321718,1,0,0,0,0
873,서울특별시 종로구 충신동 189-2,37.57389927,127.0046582,1,0,0,0,0
874,서울특별시 종로구 익선동 99,37.57446434,126.9902439,1,0,0,0,0
875,서울특별시 종로구 창신동 583-3,37.57443226,127.0108889,1,0,0,0,0
876,서울특별시 종로구 혜화동 108-1,37.58608068,127.0008483,1,0,0,0,0
877,서울특별시 마포구 서교동 350-1,37.55482867,126.9259661,1,0,0,0,0
878,서울특별시 마포구 서교동 359,37.55227897,126.9235272,1,0,0,0,0
879,서울특별시 강남구 역삼동 805-36,37.49732201,127.0513158,1,0,0,0,0
880,서울특별시 관악구 신림동 1676-17,37.47982135,126.9023653,1,0,0,0,0
881,서울특별시 용산구 도원동 7-2,37.53901229,126.957917,1,0,0,0,0
882,서울특별시 중랑구 중화동 65-9,37.60504697,127.0762879,1,0,0,0,0
883,서울특별시 마포구 염리동 169-12,37.54496287,126.9471,1,0,0,0,1
884,서울특별시 양천구 신정동 1319-1,37.51306228,126.8320835,1,0,0,0,0
885,서울특별시 금천구 시흥동 655-11,37.43993479,126.9071726,1,0,0,0,0
886,서울특별시 용산구 용산동6가 69-172,37.51797343,126.9853257,1,0,0,0,0
887,서울특별시 양천구 신월동 823,37.52665506,126.8369618,1,0,0,0,0
888,서울특별시 성동구 성수동2가 834,37.54818971,127.0565978,1,0,0,0,0
889,서울특별시 송파구 신천동 7,37.5183379,127.1004663,1,0,0,0,0
890,서울특별시 성동구 마장동 479-33,37.56840651,127.0336607,1,0,0,0,0
891,서울특별시 송파구 오금동 47-11,37.50419493,127.1281877,1,0,0,0,0
892,서울특별시 종로구 평창동 235-1,37.60542622,126.9674449,1,0,0,0,0
893,서울특별시 성동구 금호동3가 700,37.55137214,127.0215542,1,0,0,0,0
894,서울특별시 성동구 금호동3가 1266,37.54976209,127.0196088,1,0,0,0,0
895,서울특별시 양천구 신월동 867,37.52706161,126.8480605,1,0,0,0,0
896,서울특별시 양천구 목동 907-21,37.53575061,126.8785737,1,0,0,0,0
897,서울특별시 송파구 석촌동 328-3,37.50104027,127.1097395,1,0,0,0,0
898,서울특별시 성동구 성수동2가 574-9,37.53641965,127.056427,1,0,0,0,0
899,서울특별시 성동구 성수동2가 314-20,37.54475143,127.0531118,1,0,0,0,0
900,서울특별시 송파구 거여동 362-1,37.49410576,127.1414902,1,0,0,0,0
901,서울특별시 강북구 수유동 55-7,37.6321897,127.021742,1,0,0,0,0
902,서울특별시 동작구 상도동 518-7,37.499726,126.9513962,1,0,0,0,0
903,서울특별시 성동구 성수동1가 694-3,37.53736986,127.0508722,1,0,0,0,0
904,서울특별시 양천구 신월동 1047,37.52524025,126.8422566,1,0,0,0,0
905,서울특별시 양천구 신월동 976-1,37.52197114,126.8359083,1,0,0,0,0
906,서울특별시 구로구 구로동 105-1,37.4984887,126.8895025,1,0,0,0,0
907,서울특별시 도봉구 쌍문동 산 80-1,37.65416617,127.0292282,1,0,0,0,0
908,서울특별시 성동구 금호동1가 1500-3,37.54936466,127.0266557,1,0,0,0,0
909,서울특별시 양천구 신월동 642,37.52165976,126.8426812,1,0,0,0,0
910,서울특별시 노원구 상계동 389-483,37.65885611,127.0685008,1,0,0,0,0
911,서울특별시 동작구 상도동 248-16,37.50007359,126.9324381,1,0,0,0,0
912,서울특별시 송파구 거여동 127-29,37.49672263,127.1428573,1,0,0,0,0
913,서울특별시 성동구 행당동 299-18,37.56011949,127.0316064,1,0,0,0,0
914,서울특별시 양천구 목동 909-9,37.53664596,126.8830174,1,0,0,0,0
915,서울특별시 양천구 신월동 1029,37.51760243,126.8469207,1,0,0,0,0
916,서울특별시 성동구 마장동 산 23-2,37.56405244,127.0444844,1,0,0,0,0
917,서울특별시 양천구 목동 823,37.54024511,126.8644211,1,0,0,0,0
918,서울특별시 강북구 번동 148-383,37.62659207,127.0346233,1,0,0,0,0
919,서울특별시 송파구 방이동 89-1,37.51530106,127.1340732,1,0,0,0,0
920,서울특별시 양천구 신정동 163-55,37.51073166,126.8705354,1,0,0,0,0
921,서울특별시 양천구 목동 655-4,37.54565284,126.8631017,1,0,0,0,0
922,서울특별시 송파구 삼전동 86-1,37.50260385,127.0923109,1,0,0,0,0
923,서울특별시 송파구 장지동 899-1,37.47825069,127.1392446,1,0,0,0,0
924,서울특별시 양천구 신정동 874-4,37.52786532,126.8557268,1,0,0,0,0
925,서울특별시 강동구 암사동 496-25,37.5498763,127.1294778,1,0,0,0,0
926,서울특별시 양천구 목동 912,37.53513426,126.8835081,1,0,0,0,0
927,서울특별시 송파구 석촌동 265,37.50363119,127.1035033,1,0,0,0,0
928,서울특별시 양천구 신정동 881-8,37.52856046,126.8591755,1,0,0,0,0
929,서울특별시 양천구 목동 901,37.53851648,126.878244,1,0,0,0,0
930,서울특별시 송파구 송파동 2-3,37.50580146,127.1096638,1,0,0,0,0
931,서울특별시 양천구 목동 902,37.5396843,126.8750264,1,0,0,0,0
932,서울특별시 금천구 시흥동 812-38,37.45887058,126.9059122,1,0,0,0,0
933,서울특별시 양천구 목동 404-21,37.52259074,126.8755481,1,0,0,0,0
934,서울특별시 광진구 구의동 164,37.54495873,127.0943048,1,0,0,0,0
935,서울특별시 중구 서소문동 37,37.5646989,126.975981,1,0,0,0,0
936,서울특별시 송파구 잠실동 282,37.50615368,127.0847562,1,0,0,0,0
937,서울특별시 강서구 화곡동 1019,37.54467828,126.8351042,1,0,0,0,0
938,서울특별시 도봉구 창동 445-10,37.6396453,127.0380532,1,0,0,0,0
939,서울특별시 송파구 가락동 155-7,37.49824776,127.1262966,1,0,0,0,0
940,서울특별시 동대문구 용두동 237-1,37.57614571,127.0288362,1,0,0,0,0
941,서울특별시 성동구 성수동1가 27-23,37.54210154,127.0496713,1,0,0,0,0
942,서울특별시 송파구 잠실동 27,37.51295504,127.0946619,1,0,0,0,0
943,서울특별시 송파구 잠실동 156,37.50954786,127.0741524,1,0,0,0,0
944,서울특별시 강남구 삼성동 16-1,37.51755161,127.0479951,1,0,0,0,0
945,서울특별시 송파구 방이동 53,37.51427828,127.112259,1,0,0,0,0
946,서울특별시 송파구 마천동 128-50,37.49638178,127.1490194,1,0,0,0,0
947,서울특별시 양천구 목동 724-1,37.53842273,126.86453,1,0,0,0,0
948,서울특별시 송파구 거여동 36-15,37.49345737,127.146171,1,0,0,0,0
949,서울특별시 양천구 목동 627-15,37.54573201,126.8677706,1,0,0,0,0
950,서울특별시 양천구 신월동 842,37.5240969,126.8372588,1,0,0,0,0
951,서울특별시 종로구 숭인동 178-167,37.57484815,127.0199828,1,0,0,0,0
952,서울특별시 종로구 부암동 141-1,37.59737666,126.9634322,1,0,0,0,0
953,서울특별시 강동구 천호동 76-2,37.54503786,127.136812,1,0,0,0,0
954,서울특별시 도봉구 창동 557-72,37.6378168,127.038271,1,0,0,0,0
955,서울특별시 송파구 신천동 20,37.51999286,127.1122492,1,0,0,0,0
956,서울특별시 양천구 신정동 331-2,37.51402198,126.8740014,1,0,0,0,0
957,서울특별시 종로구 평창동 232,37.60528332,126.9667378,1,0,0,0,0
958,서울특별시 양천구 목동 458-4,37.52303768,126.8722936,1,0,0,0,0
959,서울특별시 양천구 신정동 653-6,37.51585417,126.8539517,1,0,0,0,0
960,서울특별시 양천구 신정동 1280-1,37.51324732,126.8349248,1,0,0,0,0
961,서울특별시 양천구 목동 956,37.54803199,126.8667974,1,0,0,0,0
962,서울특별시 종로구 숭인동 211-16,37.57311562,127.020059,1,0,0,0,0
963,서울특별시 종로구 신문로2가 6-3,37.56874524,126.9687649,1,0,0,0,0
964,서울특별시 양천구 목동 131-30,37.54364297,126.8813523,1,1,0,0,0
965,서울특별시 종로구 창신동 197-17,37.57367794,127.0132041,1,0,0,0,0
966,서울특별시 송파구 풍납동 455,37.52727312,127.1162491,1,0,0,0,0
967,서울특별시 광진구 광장동 556,37.54983788,127.1104882,1,1,0,0,0
968,서울특별시 마포구 망원동 205-5,37.55461778,126.895956,1,1,0,0,0
969,서울특별시 양천구 신정동 1142,37.51938461,126.8546681,1,0,0,0,0
970,서울특별시 광진구 자양동 427-28,37.52999155,127.0710049,1,1,0,0,0
971,서울특별시 서초구 반포동 649-1,37.51241208,126.9986828,1,1,0,0,0
972,서울특별시 종로구 명륜3가 53-2,37.5844799,126.9969232,1,0,0,0,0
973,서울특별시 종로구 창신동 401-3,37.57074131,127.0163741,1,0,0,0,0
974,서울특별시 송파구 석촌동 184-4,37.50734426,127.1046886,1,0,0,0,0
975,서울특별시 송파구 신천동 32,37.51105423,127.1022618,1,0,0,0,0
976,서울특별시 송파구 석촌동 324-1,37.50283277,127.1086949,1,0,0,0,0
977,서울특별시 종로구 무악동 69-3,37.57542384,126.9577806,1,0,0,0,0
978,서울특별시 강북구 수유동 605-613,37.63506161,127.0181629,1,0,0,0,0
979,서울특별시 강서구 방화동 17-4,37.58481256,126.8215868,1,1,1,1,1
980,서울특별시 송파구 풍납동 바람드리길52,37.53825651,127.1219514,1,0,0,0,0
981,서울특별시 양천구 신정동 137-2,37.52038424,126.878025,1,0,0,0,0
982,서울특별시 종로구 동숭동 6-31,37.58325045,127.005815,1,0,0,0,0
983,서울특별시 성동구 행당동 1-105,37.56133205,127.0396888,1,0,0,0,0
984,서울특별시 영등포구 당산동 95-1,37.53727135,126.9043173,1,1,0,0,0
985,서울특별시 용산구 이촌동 376,37.52148869,126.9594472,1,1,0,0,0
986,서울특별시 강동구 암사동 81-1,37.56700001,127.1368127,1,1,1,1,0
